txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,txn_type,true_anomaly_flag
103275,2024-11-14,6800,Consulting Services,Lumen Software Systems India,EMP0143,31831.89,invoice,none
106105,2024-09-13,6100,Travel & Conveyance,Pinecrest Travel & Tours,EMP0130,15519.24,invoice,none
108642,2024-10-14,6300,Professional & Legal Fees,Quantum Data Services Pvt Ltd,EMP0128,12425.96,invoice,none
104963,2024-09-05,6700,Repairs & Maintenance,Orion Equipment Rentals,EMP0102,25810.54,invoice,none
102967,2024-10-09,6800,Consulting Services,Falcon Stationery Mart,EMP0149,41455.36,invoice,none
109637,2024-04-10,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0155,8370.57,invoice,none
105853,2024-10-01,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0143,18792.52,invoice,none
111207,2025-01-22,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0151,13925.55,invoice,none
103680,2024-09-13,6800,Consulting Services,Ironclad Security Systems,EMP0128,8167.88,invoice,none
100994,2024-06-12,6100,Travel & Conveyance,Sundaram Professional Services,EMP0115,20398.07,invoice,none
102185,2025-02-26,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0114,9584.43,invoice,none
103356,2024-11-13,6400,IT & Software Licenses,Falcon Stationery Mart,EMP0124,4511.5,invoice,none
110072,2024-10-04,6800,Consulting Services,Vertex Engineering Co Pvt Ltd,EMP0137,31212.71,invoice,none
102451,2025-03-28,6300,Professional & Legal Fees,Westfield Catering Services,EMP0156,3062.32,invoice,none
106795,2024-04-08,6800,Consulting Services,Silverline Facility Services,EMP0159,2000.57,invoice,none
112738,2025-01-29,6800,Consulting Services,Ironclad Security Systems,EMP0111,2131.38,invoice,none
107954,2024-10-30,6300,Professional & Legal Fees,Falcon Stationery Mart,EMP0156,3155.13,invoice,none
106347,2025-02-21,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0101,80107.51,invoice,none
103071,2024-09-06,6500,Marketing & Advertising,Sundaram Professional Services,EMP0139,23169.59,invoice,none
102367,2024-10-18,6300,Professional & Legal Fees,Evergreen IT Solutions Pvt Ltd,EMP0160,22642.41,invoice,none
100812,2025-01-08,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0110,8630.75,invoice,none
113012,2024-07-31,6800,Consulting Services,Titan Hardware Suppliers,EMP0106,12148.49,invoice,none
113865,2024-10-09,7200,Rent & Facilities,Orion Equipment Rentals,EMP0136,21359.2,invoice,none
104882,2024-09-19,6200,Office Supplies & Stationery,Union Print & Design Studio,EMP0125,29455.17,invoice,none
102450,2024-04-09,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0148,33147.94,invoice,none
106419,2024-05-17,6200,Office Supplies & Stationery,Union Print & Design Studio,EMP0142,19799.37,invoice,none
113467,2024-04-19,6400,IT & Software Licenses,Meridian Consulting Partners,EMP0129,56406.97,invoice,none
109465,2024-09-03,7100,Equipment Purchases (Capex),Shree Balaji Logistics Pvt Ltd,EMP0139,15229.55,invoice,none
101745,2024-12-16,6500,Marketing & Advertising,Om Facilities Management,EMP0136,2706.47,invoice,none
108421,2024-12-17,6200,Office Supplies & Stationery,Crescent Office Supplies,EMP0152,1901.82,invoice,none
112544,2024-04-03,6300,Professional & Legal Fees,Orion Equipment Rentals,EMP0101,16445.53,invoice,none
107226,2024-07-25,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0121,8292.08,invoice,none
111942,2024-10-15,6800,Consulting Services,Zenith Professional Consultants,EMP0127,24327.74,invoice,none
105816,2024-12-02,7200,Rent & Facilities,Bharat Freight Carriers,EMP0116,43365.1,invoice,none
103910,2024-10-28,6800,Consulting Services,Keystone Repairs & Services,EMP0124,20324.16,invoice,none
101689,2024-09-17,6300,Professional & Legal Fees,Ironclad Security Systems,EMP0151,2918.9,invoice,none
108772,2024-09-06,7100,Equipment Purchases (Capex),Pinecrest Travel & Tours,EMP0136,11249.6,invoice,none
114016,2024-05-22,6700,Repairs & Maintenance,Evergreen IT Solutions Pvt Ltd,EMP0109,1500000.0,invoice,round_number
109928,2024-08-02,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0121,13329.64,invoice,none
107411,2024-06-12,6800,Consulting Services,Lumen Software Systems India,EMP0142,14074.26,invoice,none
111905,2025-01-30,6600,Electricity & Utilities,Lumen Software Systems India,EMP0150,12728.35,invoice,none
107782,2024-09-27,6400,IT & Software Licenses,Westfield Catering Services,EMP0104,11409.73,invoice,none
103652,2025-01-08,6200,Office Supplies & Stationery,Silverline Facility Services,EMP0122,15961.56,invoice,none
110562,2024-08-07,7200,Rent & Facilities,Lumen Software Systems India,EMP0152,813.38,invoice,none
112341,2024-10-23,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0151,5262.74,invoice,none
111200,2024-12-25,6600,Electricity & Utilities,Yellowstone Cleaning Services,EMP0141,3649.01,invoice,none
114003,2024-04-18,6300,Professional & Legal Fees,Crescent Office Supplies,EMP0136,1500000.0,invoice,round_number
111437,2024-04-03,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0144,7684.18,invoice,none
108701,2025-01-23,7100,Equipment Purchases (Capex),Pinecrest Travel & Tours,EMP0138,15646.93,invoice,none
110625,2024-10-09,6800,Consulting Services,Orion Equipment Rentals,EMP0122,54249.72,invoice,none
107457,2024-11-01,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0140,21640.73,invoice,none
111572,2024-08-25,6300,Professional & Legal Fees,Northstar Power & Utilities,EMP0140,8264.44,invoice,none
107763,2024-11-07,6500,Marketing & Advertising,Falcon Stationery Mart,EMP0122,24059.31,invoice,none
113496,2024-10-24,6100,Travel & Conveyance,Meridian Consulting Partners,EMP0150,7249.18,invoice,none
113667,2024-04-09,6800,Consulting Services,Lumen Software Systems India,EMP0153,30465.78,invoice,none
105606,2024-06-26,7100,Equipment Purchases (Capex),Yellowstone Cleaning Services,EMP0104,5232.0,invoice,none
106046,2024-09-05,6300,Professional & Legal Fees,Om Facilities Management,EMP0128,9125.74,invoice,none
101489,2025-02-21,6200,Office Supplies & Stationery,Meridian Consulting Partners,EMP0150,20277.74,invoice,none
107287,2024-07-10,6400,IT & Software Licenses,Silverline Facility Services,EMP0158,37082.45,invoice,none
108846,2024-09-05,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0140,6214.57,invoice,none
104195,2024-10-10,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0110,62114.49,invoice,none
114187,2024-07-22,6500,Marketing & Advertising,Pinecrest Travel & Tours,EMP0155,2000000.0,invoice,round_number
114399,2024-05-16,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0148,496708.08,invoice,just_under_threshold
110747,2025-01-17,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0138,65426.27,invoice,none
104685,2024-07-02,6300,Professional & Legal Fees,Evergreen IT Solutions Pvt Ltd,EMP0141,6108.5,invoice,none
112244,2024-08-02,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0105,37997.94,invoice,none
100963,2024-12-18,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0159,4553.79,invoice,none
104116,2025-03-04,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0149,12253.94,invoice,none
108160,2024-12-25,6500,Marketing & Advertising,Meridian Consulting Partners,EMP0111,28653.35,invoice,none
110847,2025-02-05,6400,IT & Software Licenses,Quantum Data Services Pvt Ltd,EMP0141,14569.74,invoice,none
113562,2024-08-20,6400,IT & Software Licenses,Radiance Advertising Group,EMP0109,19176.47,invoice,none
113760,2024-04-11,7100,Equipment Purchases (Capex),Zenith Professional Consultants,EMP0103,16974.46,invoice,none
111485,2024-12-30,6200,Office Supplies & Stationery,Lumen Software Systems India,EMP0118,16923.97,invoice,none
101587,2025-02-13,7100,Equipment Purchases (Capex),Union Print & Design Studio,EMP0110,1007.3,invoice,none
111859,2024-08-12,6100,Travel & Conveyance,Lumen Software Systems India,EMP0124,28043.75,invoice,none
108603,2024-10-17,7100,Equipment Purchases (Capex),Zenith Professional Consultants,EMP0133,19035.45,invoice,none
113162,2025-03-12,7100,Equipment Purchases (Capex),Bharat Freight Carriers,EMP0154,35071.95,invoice,none
101796,2024-06-19,7200,Rent & Facilities,Ironclad Security Systems,EMP0103,101832.42,invoice,none
103911,2024-04-03,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0152,52795.88,invoice,none
109835,2024-12-30,6300,Professional & Legal Fees,Zenith Professional Consultants,EMP0145,9773.49,invoice,none
114571,2024-11-12,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0139,49623.31,invoice,weekend_posting
114897,2024-11-18,7100,Equipment Purchases (Capex),Evergreen IT Solutions Pvt Ltd,EMP0145,10991.78,invoice,duplicate_invoice
110261,2024-04-19,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0119,12543.81,invoice,none
106933,2024-08-13,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0123,50511.27,invoice,none
106349,2024-10-17,6700,Repairs & Maintenance,Pinecrest Travel & Tours,EMP0141,8118.68,invoice,none
105716,2024-07-17,6100,Travel & Conveyance,Orion Equipment Rentals,EMP0116,10445.55,invoice,none
102808,2024-06-20,6300,Professional & Legal Fees,Zenith Professional Consultants,EMP0110,6520.38,invoice,none
108646,2025-03-05,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0148,10327.47,invoice,none
107747,2025-01-17,6400,IT & Software Licenses,Westfield Catering Services,EMP0148,55946.56,invoice,none
100004,2025-01-10,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0156,46164.45,invoice,none
114423,2024-11-22,6500,Marketing & Advertising,Ironclad Security Systems,EMP0118,491582.26,invoice,just_under_threshold
102129,2025-01-28,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0120,3515.85,invoice,none
109272,2024-05-22,6700,Repairs & Maintenance,Silverline Facility Services,EMP0132,8172.84,invoice,none
110783,2024-05-15,7200,Rent & Facilities,Westfield Catering Services,EMP0151,26768.94,invoice,none
102656,2024-10-03,7200,Rent & Facilities,Orion Equipment Rentals,EMP0107,5524.87,invoice,none
111875,2024-11-22,6500,Marketing & Advertising,Lumen Software Systems India,EMP0104,10782.5,invoice,none
112994,2024-04-01,6200,Office Supplies & Stationery,Vertex Engineering Co Pvt Ltd,EMP0126,15157.75,invoice,none
104065,2024-12-16,7100,Equipment Purchases (Capex),Northstar Power & Utilities,EMP0110,5572.73,invoice,none
100961,2025-01-02,6200,Office Supplies & Stationery,Falcon Stationery Mart,EMP0144,37754.41,invoice,none
108426,2024-04-10,6100,Travel & Conveyance,Nexgen Consulting LLP,EMP0148,7237.42,invoice,none
106562,2025-03-25,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0128,20394.72,invoice,none
104059,2024-04-05,6800,Consulting Services,Zenith Professional Consultants,EMP0148,53848.72,invoice,none
109756,2025-02-27,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0146,4981.73,invoice,none
112884,2024-07-09,6500,Marketing & Advertising,Pinecrest Travel & Tours,EMP0104,189432.58,invoice,none
102563,2024-08-30,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0156,2195.19,invoice,none
106320,2025-01-20,6600,Electricity & Utilities,Zenith Professional Consultants,EMP0124,3963.81,invoice,none
108143,2024-11-26,6700,Repairs & Maintenance,Horizon Marketing Solutions,EMP0115,26514.2,invoice,none
106931,2024-04-30,7100,Equipment Purchases (Capex),Titan Hardware Suppliers,EMP0150,15092.27,invoice,none
109453,2024-05-13,6600,Electricity & Utilities,Pinecrest Travel & Tours,EMP0115,55965.31,invoice,none
114967,2024-05-27,6600,Electricity & Utilities,Quantum Data Services Pvt Ltd,EMP0126,87846.3,invoice,benford_break
109896,2024-11-04,7200,Rent & Facilities,Ironclad Security Systems,EMP0131,8415.31,invoice,none
112915,2025-02-24,6600,Electricity & Utilities,Vertex Engineering Co Pvt Ltd,EMP0103,10887.4,invoice,none
102627,2024-08-26,6100,Travel & Conveyance,Ironclad Security Systems,EMP0135,368.86,invoice,none
109964,2024-05-03,7200,Rent & Facilities,Crescent Office Supplies,EMP0155,5099.77,invoice,none
106408,2024-05-20,6800,Consulting Services,Pinecrest Travel & Tours,EMP0148,12562.88,invoice,none
107749,2024-07-15,6300,Professional & Legal Fees,Union Print & Design Studio,EMP0150,1620.86,invoice,none
102975,2025-02-17,6500,Marketing & Advertising,Meridian Consulting Partners,EMP0149,4650.3,invoice,none
103088,2024-06-27,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0113,42005.25,invoice,none
107414,2025-02-05,7100,Equipment Purchases (Capex),Titan Hardware Suppliers,EMP0101,5943.44,invoice,none
110691,2024-12-10,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0126,13426.99,invoice,none
106570,2024-09-10,7200,Rent & Facilities,Northstar Power & Utilities,EMP0116,2689.92,invoice,none
106181,2024-12-23,6200,Office Supplies & Stationery,Orion Equipment Rentals,EMP0156,20702.06,invoice,none
106330,2024-10-01,7200,Rent & Facilities,Crescent Office Supplies,EMP0124,16279.73,invoice,none
114667,2024-11-22,6200,Office Supplies & Stationery,Pinecrest Travel & Tours,EMP0117,7270.37,invoice,duplicate_invoice
110022,2024-08-15,6800,Consulting Services,Crescent Office Supplies,EMP0141,5883.48,invoice,none
104296,2024-05-16,6700,Repairs & Maintenance,Zenith Professional Consultants,EMP0157,9920.32,invoice,none
102202,2024-11-06,6700,Repairs & Maintenance,Shree Balaji Logistics Pvt Ltd,EMP0104,22630.11,invoice,none
104442,2024-09-13,6100,Travel & Conveyance,Radiance Advertising Group,EMP0155,5705.62,invoice,none
101580,2024-12-04,6400,IT & Software Licenses,Westfield Catering Services,EMP0122,36807.73,invoice,none
113207,2024-07-10,6500,Marketing & Advertising,Crescent Office Supplies,EMP0132,14865.65,invoice,none
109623,2024-07-16,6700,Repairs & Maintenance,Yellowstone Cleaning Services,EMP0111,68871.71,invoice,none
106177,2024-07-03,6800,Consulting Services,Evergreen IT Solutions Pvt Ltd,EMP0119,6784.48,invoice,none
107783,2024-10-07,6300,Professional & Legal Fees,Orion Equipment Rentals,EMP0121,22930.83,invoice,none
113854,2024-05-30,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0156,28253.17,invoice,none
111088,2025-01-10,6300,Professional & Legal Fees,Union Print & Design Studio,EMP0127,77185.87,invoice,none
113011,2025-03-07,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0126,34893.33,invoice,none
104490,2024-06-19,7200,Rent & Facilities,Evergreen IT Solutions Pvt Ltd,EMP0146,5072.74,invoice,none
113951,2024-06-19,6500,Marketing & Advertising,Horizon Marketing Solutions,EMP0119,12882.99,invoice,none
111763,2024-08-22,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0147,6853.56,invoice,none
111299,2024-05-02,6200,Office Supplies & Stationery,Radiance Advertising Group,EMP0119,5952.54,invoice,none
109474,2024-08-28,6100,Travel & Conveyance,Falcon Stationery Mart,EMP0135,3326.3,invoice,none
102862,2025-01-13,6500,Marketing & Advertising,Falcon Stationery Mart,EMP0118,5868.51,invoice,none
111957,2024-07-23,6300,Professional & Legal Fees,Quantum Data Services Pvt Ltd,EMP0149,26815.86,invoice,none
104027,2025-03-04,6500,Marketing & Advertising,Sundaram Professional Services,EMP0107,10230.34,invoice,none
103593,2024-08-22,6300,Professional & Legal Fees,Sundaram Professional Services,EMP0127,3814.59,invoice,none
113807,2024-04-25,6200,Office Supplies & Stationery,Union Print & Design Studio,EMP0130,5413.95,invoice,none
100721,2024-10-25,7200,Rent & Facilities,Orion Equipment Rentals,EMP0156,21665.31,invoice,none
104258,2024-08-30,6500,Marketing & Advertising,Silverline Facility Services,EMP0120,6494.68,invoice,none
100971,2024-09-24,6200,Office Supplies & Stationery,Zenith Professional Consultants,EMP0130,12816.25,invoice,none
114194,2025-01-21,6400,IT & Software Licenses,Orion Equipment Rentals,EMP0105,1500000.0,invoice,round_number
112009,2024-06-26,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0115,4084.42,invoice,none
102255,2025-01-20,7200,Rent & Facilities,Evergreen IT Solutions Pvt Ltd,EMP0150,23896.29,invoice,none
104334,2025-03-27,6500,Marketing & Advertising,Horizon Marketing Solutions,EMP0135,6021.0,invoice,none
103753,2025-01-07,6300,Professional & Legal Fees,Keystone Repairs & Services,EMP0123,13228.81,invoice,none
109762,2024-12-11,6700,Repairs & Maintenance,Zenith Professional Consultants,EMP0127,25276.72,invoice,none
100389,2024-05-17,7200,Rent & Facilities,Quantum Data Services Pvt Ltd,EMP0153,2524.43,invoice,none
107318,2024-05-24,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0128,42389.88,invoice,none
107947,2025-02-20,6100,Travel & Conveyance,Sundaram Professional Services,EMP0127,11203.98,invoice,none
111834,2025-03-05,6300,Professional & Legal Fees,Westfield Catering Services,EMP0154,6744.24,invoice,none
102885,2024-10-16,7200,Rent & Facilities,Union Print & Design Studio,EMP0129,25977.72,invoice,none
102484,2024-07-01,6500,Marketing & Advertising,Sundaram Professional Services,EMP0101,62565.4,invoice,none
100316,2024-10-03,6400,IT & Software Licenses,Om Facilities Management,EMP0119,13405.49,invoice,none
108929,2024-12-06,6500,Marketing & Advertising,Horizon Marketing Solutions,EMP0109,48224.26,invoice,none
107769,2025-01-03,6600,Electricity & Utilities,Sundaram Professional Services,EMP0119,14367.75,invoice,none
103223,2024-11-19,6800,Consulting Services,Crescent Office Supplies,EMP0121,18146.6,invoice,none
101329,2024-12-26,6100,Travel & Conveyance,Radiance Advertising Group,EMP0137,34732.81,invoice,none
110384,2025-02-18,6400,IT & Software Licenses,Pinecrest Travel & Tours,EMP0117,24083.87,invoice,none
112945,2024-12-16,6600,Electricity & Utilities,Sundaram Professional Services,EMP0127,20869.8,invoice,none
112614,2024-06-07,6100,Travel & Conveyance,Silverline Facility Services,EMP0107,12085.72,invoice,none
108639,2024-11-18,6700,Repairs & Maintenance,Northstar Power & Utilities,EMP0123,67362.06,invoice,none
111300,2024-11-15,6700,Repairs & Maintenance,Sundaram Professional Services,EMP0121,13365.13,invoice,none
103290,2024-10-11,6400,IT & Software Licenses,Pinecrest Travel & Tours,EMP0148,61591.53,invoice,none
